Part,Pin Number,Pin Name,Pin Type,IBIS Model,Timing Pindef,Pindef Type,IBIS File,IBIS Component,Timing File,Timing Model,Transfer Net,Overlapping Transfer Net
generic_3_3v,13p,3_3V_O_fast_20ohmp,Output,3_3V_O_fast_20ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,13n,3_3V_O_fast_20ohmn,Output,3_3V_O_fast_20ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,14,3_3V_O_fast_30ohm,Output,3_3V_O_fast_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,14p,3_3V_O_fast_30ohmp,Output,3_3V_O_fast_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,14n,3_3V_O_fast_30ohmn,Output,3_3V_O_fast_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,15,3_3V_O_fast_40ohm,Output,3_3V_O_fast_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,sheet3
generic_3_3v,15p,3_3V_O_fast_40ohmp,Output,3_3V_O_fast_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,sheet1,sheet4
generic_3_3v,15n,3_3V_O_fast_40ohmn,Output,3_3V_O_fast_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,sheet4
generic_3_3v,16,3_3V_O_fast_50ohm,Output,3_3V_O_fast_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,16p,3_3V_O_fast_50ohmp,Output,3_3V_O_fast_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,16n,3_3V_O_fast_50ohmn,Output,3_3V_O_fast_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,17,3_3V_O_slow_10ohm,Output,3_3V_O_slow_10ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,17p,3_3V_O_slow_10ohmp,Output,3_3V_O_slow_10ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,17n,3_3V_O_slow_10ohmn,Output,3_3V_O_slow_10ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,18,3_3V_O_slow_20ohm,Output,3_3V_O_slow_20ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,18p,3_3V_O_slow_20ohmp,Output,3_3V_O_slow_20ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,18n,3_3V_O_slow_20ohmn,Output,3_3V_O_slow_20ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,19,3_3V_O_slow_30ohm,Output,3_3V_O_slow_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,19p,3_3V_O_slow_30ohmp,Output,3_3V_O_slow_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,19n,3_3V_O_slow_30ohmn,Output,3_3V_O_slow_30ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,20,3_3V_O_slow_40ohm,Output,3_3V_O_slow_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,20p,3_3V_O_slow_40ohmp,Output,3_3V_O_slow_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,20n,3_3V_O_slow_40ohmn,Output,3_3V_O_slow_40ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,21,3_3V_O_slow_50ohm,Output,3_3V_O_slow_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,21p,3_3V_O_slow_50ohmp,Output,3_3V_O_slow_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
generic_3_3v,21n,3_3V_O_slow_50ohmn,Output,3_3V_O_slow_50ohm,DATA_OUT,Output,generic_3_3v.ibs,generic_3_3v,generic_3_3v.tmg,generic_3_3v,
